lat,lon,rr,tx,tn,rh
7.5637507,-1.8304191,23.1123581,33.6305542,24.0890942,57.9990005
7.5637507,-1.780419,24.5333042,33.5958748,24.0901127,57.8844872
7.5637507,-1.730419,24.8121433,33.5613708,24.1078796,57.9353485
7.5637507,-1.680419,25.1503925,33.5278625,24.1229458,57.9885025
7.5637507,-1.630419,25.5445538,33.4956779,24.1344452,58.0457993
7.5637507,-1.5804191,21.4604607,33.4649429,24.1417809,58.1090279
7.5637507,-1.530419,21.7631588,33.4356499,24.1446037,58.1796074
7.5637507,-1.480419,20.5838566,33.4077072,24.1427746,58.2584343
7.5637507,-1.430419,21.2408905,33.3809776,24.136322,58.3457909
7.5637507,-1.380419,21.0914974,33.3553085,24.125412,58.4413719
7.5637507,-1.3304191,22.3197746,33.3305626,24.1103115,58.5443001
7.5637507,-1.280419,22.3476315,33.3066216,24.0913715,58.6532021
7.5637507,-1.230419,24.4430199,33.2834167,24.0690022,58.766304
7.5637507,-1.180419,27.2374573,33.2609291,24.0436497,58.8815002
7.5637507,-1.130419,28.537178,33.2391777,24.0157814,58.9964828
7.5637507,-1.0804191,31.0910892,33.2182388,23.9858589,59.1088333
7.5637507,-1.030419,33.3646622,33.1982193,23.9543095,59.2161293
7.5637507,-0.980419,34.1288795,33.179245,23.9214954,59.31604
7.5637507,-0.930419,33.4378586,33.1970634,23.8799496,59.2971992
7.5637507,-0.880419,31.4009514,33.1825905,23.8490715,59.3665047
7.5637507,-0.830419,28.5159149,33.1692963,23.8173161,59.4234886
7.5637507,-0.780419,25.3279057,33.1224327,23.8226967,59.6756096
7.5637507,-0.730419,22.0718212,33.1130791,23.7907333,59.7031631
7.5637507,-0.680419,18.2294979,33.1047745,23.756403,59.7155533
7.5637507,-0.630419,15.5361452,33.0973282,23.718996,59.7130623
7.5637507,-0.580419,13.1141043,33.1230927,23.6719971,59.6652832
7.5637507,-0.530419,10.5760012,33.0244255,23.6177177,60.0704308
7.5637507,-0.480419,8.433486,33.0233154,23.5714016,60.0080605
7.5637507,-0.430419,6.4856696,33.0224419,23.5198555,59.9331856
7.5637507,-0.380419,5.3601589,32.9959908,23.48423,60.0795059
7.5637507,-0.330419,4.3035293,32.9971771,23.4854031,60.0855408
7.5637507,-0.280419,3.5199952,32.9982529,23.4161568,59.9618721
7.5637507,-0.230419,2.9950893,32.9991188,23.3489685,59.8431816
7.5637507,-0.180419,4.7000213,32.9833374,23.3137474,59.9680634
7.5637507,-0.130419,4.6819634,32.9707909,23.2997189,59.9815331
7.5637507,-0.080419,4.814312,32.9736137,23.2665348,59.9040337
7.5637507,-0.030419,5.0492382,32.9748268,23.2573376,59.8746681
7.5637507,0.019581,5.365591,32.974453,23.2742558,59.8957405
7.5637507,0.069581,6.0437293,32.9726181,23.3165894,59.9642601
7.5637507,0.119581,6.4869285,32.9695625,23.381052,60.0727654
7.5637507,0.169581,6.7713351,32.9655838,23.4626083,60.2110977
7.5637507,0.219581,6.7926612,32.9610138,23.5555325,60.3684425
7.5637507,0.269581,6.486794,32.9561844,23.6543789,60.5350075
7.5637507,0.319581,5.8696942,32.9513931,23.7545986,60.70298
7.5637507,0.369581,5.0914259,32.9469032,23.8528004,60.8668556
7.5637507,0.419581,5.2452345,32.9429283,23.9467335,61.0232391
7.5637507,0.469581,5.070003,32.9396248,24.0351143,61.1704178
7.513751,-2.930419,14.1041489,33.3713684,24.1834793,59.2694778
7.513751,-2.880419,15.0797062,33.3612747,24.1519451,59.2540092
7.513751,-2.8304191,12.8714371,33.3494911,24.1184082,59.2443504
7.513751,-2.7804191,13.0218019,33.3357811,24.0829792,59.241703
7.513751,-2.7304189,13.1285801,33.3198814,24.0458698,59.2474098
7.513751,-2.680419,13.0127926,33.3015556,24.0074406,59.2628441
7.513751,-2.630419,12.4586334,33.2806511,23.9682522,59.2892036
7.513751,-2.5804191,11.3676624,33.264679,23.9218082,59.2530212
7.513751,-2.5304191,10.1672707,33.2379265,23.8858204,59.3168755
7.513751,-2.4804189,11.7572784,33.21138,23.8530445,59.3839111
7.513751,-2.430419,14.6487617,33.1891136,23.8263988,59.4417953
7.513751,-2.380419,19.1225014,33.178627,23.8099632,59.4673195
7.513751,-2.3304191,22.7953644,33.1937256,23.8084965,59.4232368
7.513751,-2.2804191,24.9160976,33.2403831,23.8251171,59.2795982
7.513751,-2.2304189,26.3462429,33.3224258,23.8575439,59.0289383
7.513751,-2.180419,26.8087807,33.4225197,23.8970051,58.7225304
7.513751,-2.130419,26.4027233,33.5137444,23.9337234,58.4411507
7.513751,-2.0804191,25.6500034,33.5779305,23.9634075,58.2390327
7.513751,-2.0304191,24.8068047,33.612114,24.0012684,58.1086807
7.513751,-1.980419,24.2434711,33.6221962,24.0248489,58.0601196
7.513751,-1.930419,23.8640995,33.6156425,24.0483837,58.0566559
7.513751,-1.880419,23.6713219,33.5985947,24.0725002,58.0805054
7.513751,-1.8304191,24.568161,33.5753441,24.0967312,58.120472
7.513751,-1.780419,22.7694988,33.5487175,24.1200562,58.1705322
7.513751,-1.730419,24.70331,33.5201302,24.1143723,57.9885941
7.513751,-1.680419,25.0339184,33.4908867,24.1290951,58.0255089
7.513751,-1.630419,25.2362823,33.4618416,24.1398849,58.0711784
7.513751,-1.5804191,21.0168972,33.4334221,24.1461887,58.1268845
7.513751,-1.530419,19.6834927,33.4058266,24.1476803,58.193676
7.513751,-1.480419,20.0963554,33.3791084,24.1442413,58.2721062
7.513751,-1.430419,20.6660805,33.3532257,24.1359253,58.3621483
7.513751,-1.380419,20.3076057,33.3280945,24.1229248,58.4631348
7.513751,-1.3304191,19.5520897,33.3036079,24.1055527,58.5737991
7.513751,-1.280419,20.9541035,33.2796936,24.0842171,58.692337
7.513751,-1.230419,22.3612347,33.2563133,24.0593967,58.816494
7.513751,-1.180419,23.262167,33.23349,24.0316372,58.9436798
7.513751,-1.130419,25.3018246,33.2112999,24.0015068,59.0710831
7.513751,-1.0804191,27.1478539,33.1898766,23.969593,59.1957932
7.513751,-1.030419,28.9116993,33.1693916,23.9364491,59.3149223
7.513751,-0.980419,29.6476135,33.1175728,23.9197235,59.7574501
7.513751,-0.930419,28.9542599,33.1004944,23.8893566,59.855217
7.513751,-0.880419,27.5393143,33.0850563,23.8588371,59.9387283
7.513751,-0.830419,25.5016384,33.071373,23.8282261,60.0063057
7.513751,-0.780419,23.1580811,33.0595016,23.7973995,60.0567093
7.513751,-0.730419,20.7615318,32.9821739,23.8333035,60.6019478
7.513751,-0.680419,17.5897846,32.9106865,23.7845917,61.0387154
7.513751,-0.630419,15.0974245,32.9096642,23.7563725,61.0182686
7.513751,-0.580419,13.0481472,32.9106178,23.7253647,60.9751244
7.513751,-0.530419,11.1388254,32.9132919,23.6907539,60.9101486
7.513751,-0.480419,8.8421125,32.9173851,23.6519012,60.8249092
7.513751,-0.430419,6.9537587,32.9225616,23.6085129,60.7218857
7.513751,-0.380419,5.7483516,32.928463,23.5608559,60.6046944
7.513751,-0.330419,5.0174756,32.984726,23.560112,60.278019
7.513751,-0.280419,4.2723665,32.917942,23.5554714,60.7876816
7.513751,-0.230419,3.7363122,32.9252434,23.4993763,60.6358109
7.513751,-0.180419,4.5827127,32.9315872,23.4493141,60.5001373
7.513751,-0.130419,5.7991724,32.9557114,23.4417744,60.2973022
7.513751,-0.080419,5.8456984,32.9587517,23.4170456,60.2278557
7.513751,-0.030419,5.9825668,32.9601059,23.4121704,60.1998711
7.513751,0.019581,6.1498199,32.9597931,23.4289513,60.2151794
7.513751,0.069581,6.8174396,32.957943,23.4669304,60.2713089
7.513751,0.119581,7.0194106,32.9547768,23.5235538,60.3621216
7.513751,0.169581,7.0083289,32.9505959,23.5948048,60.4792328
7.513751,0.219581,6.6846132,32.9457436,23.6760273,60.6136398
7.513751,0.269581,7.1085153,32.9405708,23.7627068,60.7570801
7.513751,0.319581,5.8012772,32.9354019,23.8510017,60.9028893
7.513751,0.369581,4.2663946,32.9305458,23.9379921,61.046299
7.513751,0.419581,3.0068851,32.9262466,24.0216961,61.1843109
7.513751,0.469581,2.6528888,32.9227066,24.1009521,61.3153877
7.4637508,-2.930419,14.9514227,33.2831879,24.1558304,59.7913589
7.4637508,-2.880419,13.4811335,33.2776718,24.1250553,59.7397079
7.4637508,-2.8304191,13.3608828,33.2703094,24.0920353,59.6933022
7.4637508,-2.7804191,13.4289808,33.3157272,24.0746861,59.3102036
7.4637508,-2.7304189,11.7766056,33.2967606,24.035162,59.3218994
7.4637508,-2.680419,11.7050171,33.2744293,23.9936199,59.3460579
7.4637508,-2.630419,10.9548693,33.2482948,23.9504719,59.3848534
7.4637508,-2.5804191,9.0491343,33.2180977,23.9064369,59.4400253
7.4637508,-2.5304191,6.0929708,33.1893539,23.8575439,59.459404
7.4637508,-2.4804189,5.3417654,33.1514397,23.8178844,59.5600853
7.4637508,-2.430419,10.2869606,33.1152267,23.7836857,59.6602058
7.4637508,-2.380419,18.8586769,33.0885201,23.759922,59.7356339
7.4637508,-2.3304191,24.2470646,33.0850716,23.7528763,59.7462425
7.4637508,-2.2804191,26.8649578,33.1104202,23.7721901,59.6795273
7.4637508,-2.2304189,29.0488911,33.1783676,23.8097706,59.4759178
7.4637508,-2.180419,29.9481831,33.2714691,23.8599739,59.194416
7.4637508,-2.130419,28.4858208,33.3650894,23.910635,58.907383
7.4637508,-2.0804191,26.6700268,33.4543686,23.9547005,58.5795288
7.4637508,-2.0304191,25.1099358,33.5047722,23.9916801,58.4063644
7.4637508,-1.980419,24.1643867,33.5310745,24.0236912,58.3008652
7.4637508,-1.930419,23.6811352,33.5388641,24.0530033,58.245903
7.4637508,-1.880419,23.4736271,33.5336151,24.0807686,58.2256851
7.4637508,-1.8304191,22.6079884,33.5196686,24.1070843,58.2290115
7.4637508,-1.780419,22.6380558,33.5001984,24.1313763,58.2491341
7.4637508,-1.730419,22.5660324,33.4774704,24.1527939,58.2826805
7.4637508,-1.680419,22.3412056,33.4524841,24.138855,58.0478401
7.4637508,-1.630419,20.2196407,33.4265976,24.1489449,58.0815277
7.4637508,-1.5804191,20.4484558,33.400589,24.1541271,58.1296806
7.4637508,-1.530419,19.4159756,33.374836,24.1541176,58.1930351
7.4637508,-1.480419,19.8723984,33.3495102,24.1488247,58.2718582
7.4637508,-1.430419,18.8486557,33.3246346,24.1383305,58.3657951
7.4637508,-1.380419,17.5479774,33.3001671,24.12286,58.4738007
7.4637508,-1.3304191,18.4889927,33.2760315,24.1027718,58.5941582
7.4637508,-1.280419,17.8776131,33.252182,24.078537,58.7245674
7.4637508,-1.230419,19.2961121,33.2286034,24.0507183,58.8622246
7.4637508,-1.180419,20.802887,33.2053604,24.0199585,59.0039597
7.4637508,-1.130419,22.2688389,33.0884819,23.9749203,59.5865898
7.4637508,-1.0804191,24.2324905,33.1286278,23.9670925,59.6078835
7.4637508,-1.030419,25.098753,33.1081009,23.9356213,59.741951
7.4637508,-0.980419,25.6919899,32.9597473,23.9179306,60.6105804
7.4637508,-0.930419,25.1805458,32.9415474,23.8888607,60.7292519
7.4637508,-0.880419,24.194685,32.9257088,23.8605862,60.8293114
7.4637508,-0.830419,22.763567,32.9123993,23.8332729,60.9089355
7.4637508,-0.780419,21.0676193,32.9017296,23.8068752,60.966774
7.4637508,-0.730419,19.2680988,32.8937187,23.7811203,61.0019836
7.4637508,-0.680419,17.4743824,32.8907852,23.7888317,61.175602
7.4637508,-0.630419,14.8050041,32.8904114,23.7668419,61.1627274
7.4637508,-0.580419,12.8101454,32.8921318,23.7433662,61.12743
7.4637508,-0.530419,11.2299137,32.8956184,23.7175713,61.0709801
7.4637508,-0.480419,9.7328224,32.9005165,23.6887569,60.9953194
7.4637508,-0.430419,7.7349329,32.9064255,23.6565266,60.9031792
7.4637508,-0.380419,6.5978336,32.9129372,23.6209793,60.7982407
7.4637508,-0.330419,5.7052259,32.8927612,23.6966209,61.1975937
7.4637508,-0.280419,6.4655728,32.9003487,23.65378,61.0632248
7.4637508,-0.230419,5.9471712,32.9073257,23.6123619,60.933815
7.4637508,-0.180419,5.591279,32.9132576,23.5758114,60.818428
7.4637508,-0.130419,5.1866026,32.9380722,23.5824947,60.6245041
7.4637508,-0.080419,5.1012344,32.941227,23.5664425,60.5625191
7.4637508,-0.030419,7.1635842,32.9426575,23.5662193,60.5351753
7.4637508,0.019581,7.6732788,32.9423904,23.5833035,60.5438805
7.4637508,0.069581,9.2484207,32.9405479,23.6174278,60.5866547
7.4637508,0.119581,9.1858053,32.9373398,23.6667004,60.6586609
7.4637508,0.169581,9.2524424,32.9330635,23.7280426,60.7532654
7.4637508,0.219581,8.4251976,32.928051,23.797823,60.8632736
7.4637508,0.269581,7.0925565,32.9226685,23.8724442,60.982029
7.4637508,0.319581,5.2491808,32.9172745,23.9487877,61.104084
7.4637508,0.369581,3.0990953,32.9121971,24.0244389,61.2254868
7.4637508,0.419581,1.2796952,32.9077339,24.0977287,61.3437309
7.4637508,0.469581,0.7505375,32.9041138,24.167654,61.4575005
7.4137511,-2.930419,13.7516155,33.2717667,24.157692,59.8497467
7.4137511,-2.880419,12.8867359,33.2652931,24.126112,59.797924
7.4137511,-2.8304191,11.0280972,33.2567062,24.0919952,59.7517548
7.4137511,-2.7804191,11.1183262,33.2455521,24.0552635,59.7131424
7.4137511,-2.7304189,11.5490885,33.2312927,24.0159035,59.6844406
7.4137511,-2.680419,11.8532438,33.2133102,23.9740067,59.6684685
7.4137511,-2.630419,11.2267303,33.1909637,23.9298458,59.6683769
7.4137511,-2.5804191,8.7342796,33.1637421,23.8840199,59.6872787
7.4137511,-2.5304191,3.9807827,33.1364136,23.8353291,59.6746063
7.4137511,-2.4804189,0.0374693,33.0925522,23.799942,59.8003273
7.4137511,-2.430419,7.4664645,33.0576477,23.7574062,59.8674011
7.4137511,-2.380419,21.6564465,33.0290413,23.726717,59.9295349
7.4137511,-2.3304191,27.8309937,33.0179558,23.7153301,59.954483
7.4137511,-2.2804191,28.7981243,33.0396233,23.7298393,59.8855934
7.4137511,-2.2304189,31.8744431,33.0965195,23.7693634,59.7166901
7.4137511,-2.180419,33.7180557,33.1796989,23.8251095,59.4648781
7.4137511,-2.130419,30.5861473,33.2683182,23.8844318,59.1901703
7.4137511,-2.0804191,26.8964634,33.3494949,23.9413528,58.9366646
7.4137511,-2.0304191,24.6524544,33.4180412,23.9851513,58.6379509
7.4137511,-1.980419,23.539587,33.4536171,24.0251675,58.4931107
7.4137511,-1.930419,23.1255398,33.4707298,24.0604172,58.3982773
7.4137511,-1.880419,22.2254906,33.4738045,24.092205,58.3410912
7.4137511,-1.8304191,22.2949047,33.4668198,24.1209736,58.3117638
7.4137511,-1.780419,22.3976784,33.4529762,24.146513,58.3039703
7.4137511,-1.730419,22.2648106,33.4347076,24.1682568,58.3143997
7.4137511,-1.680419,22.0402546,33.4138107,24.1855488,58.3418999
7.4137511,-1.630419,21.7842617,33.3908272,24.1621056,58.0702782
7.4137511,-1.5804191,18.5076866,33.3671074,24.16605,58.1115379
7.4137511,-1.530419,18.7965527,33.3431892,24.1643353,58.1724663
7.4137511,-1.480419,19.1675739,33.319313,24.1569004,58.2531204
7.4137511,-1.430419,17.6222267,33.2238731,24.1344185,58.6875038
7.4137511,-1.380419,16.0217762,33.1968727,24.1164341,58.8220444
7.4137511,-1.3304191,16.7225151,33.1701355,24.0936699,58.9708862
7.4137511,-1.280419,16.6809673,33.1436539,24.0666695,59.1309509
7.4137511,-1.230419,17.5902309,33.117466,24.0360928,59.2986221
7.4137511,-1.180419,18.6824284,33.0917015,24.0026951,59.4698944
7.4137511,-1.130419,19.6978531,33.0665665,23.967308,59.640583
7.4137511,-1.0804191,21.322937,32.9822655,23.970808,60.3837662
7.4137511,-1.030419,22.041626,32.9592667,23.9386387,60.5487061
7.4137511,-0.980419,22.495388,32.9381332,23.9070053,60.6990623
7.4137511,-0.930419,22.2922649,32.9192047,23.8765907,60.8317871
7.4137511,-0.880419,21.4268322,32.9027863,23.8479271,60.9443855
7.4137511,-0.830419,20.4150753,32.8891106,23.8213406,61.0349846
7.4137511,-0.780419,19.1934338,32.8783188,23.7969131,61.102314
7.4137511,-0.730419,17.8610992,32.8704491,23.7744579,61.1457138
7.4137511,-0.680419,16.4941921,32.8680954,23.7869511,61.32547
7.4137511,-0.630419,14.170351,32.8684578,23.7713089,61.3197212
7.4137511,-0.580419,12.8547039,32.8710747,23.7555714,61.2915688
7.4137511,-0.530419,11.2014275,32.8755493,23.7388363,61.2427368
7.4137511,-0.480419,9.9458647,32.881443,23.7203007,61.1755371
7.4137511,-0.430419,8.6535921,32.888279,23.6994247,61.092968
7.4137511,-0.380419,9.0079784,32.8659668,23.8010082,61.5626793
7.4137511,-0.330419,8.2389002,32.8739433,23.7739887,61.4512596
7.4137511,-0.280419,7.3401084,32.8815422,23.7459316,61.3373642
7.4137511,-0.230419,6.8550959,32.8883553,23.7188911,61.2278824
7.4137511,-0.180419,6.499054,32.894001,23.6955299,61.1301994
7.4137511,-0.130419,6.6563678,32.8981514,23.678812,61.0514832
7.4137511,-0.080419,8.6766233,32.9219017,23.7075424,60.8913498
7.4137511,-0.030419,10.2616425,32.9233437,23.71208,60.8634644
7.4137511,0.019581,10.8537693,32.9230537,23.7299156,60.8648491
7.4137511,0.069581,10.7634516,32.9211578,23.7609291,60.8939705
7.4137511,0.119581,10.4366913,32.9178696,23.803772,60.9471436
7.4137511,0.169581,9.7768192,32.9134598,23.8561821,61.01931
7.4137511,0.219581,8.6960268,32.9082832,23.9154243,61.1049614
7.4137511,0.269581,7.1331162,32.9027023,23.9787521,61.1989479
7.4137511,0.319581,5.0872722,32.8971138,24.0437431,61.2970505
7.4137511,0.369581,2.7260895,32.89188,24.1084976,61.3961792
7.4137511,0.419581,0.6687666,32.8873291,24.17169,61.494381
7.4137511,0.469581,0.0546543,32.8837357,24.2325172,61.5906372
7.4137511,0.519581,1.3267787,32.8812981,24.2905903,61.6845894
7.3637509,-2.930419,12.2942972,33.262104,24.1634235,59.9080963
7.3637509,-2.880419,10.8241463,33.2550621,24.1314735,59.8553085
7.3637509,-2.8304191,9.7570248,33.2457771,24.0967693,59.8082123
7.3637509,-2.7804191,8.6191874,33.2337723,24.0591774,59.7687378
7.3637509,-2.7304189,9.5668678,33.2185059,24.0186253,59.7392616
7.3637509,-2.680419,10.8476219,33.199379,23.9751453,59.7225838
7.3637509,-2.630419,11.2915983,33.1758041,23.9289742,59.7218018
7.3637509,-2.5804191,9.9139566,33.1409454,23.8949852,59.7662201
7.3637509,-2.5304191,6.7469373,33.1097565,23.8417835,59.7977638
7.3637509,-2.4804189,4.8936367,33.0750389,23.7904549,59.8489342
7.3637509,-2.430419,12.438343,33.0402298,23.7452869,59.9127388
7.3637509,-2.380419,26.0238934,33.0119858,23.712635,59.9723167
7.3637509,-2.3304191,31.27705,33.0000763,23.7000751,59.9998169
7.3637509,-2.2804191,29.5423126,33.0141792,23.713356,59.9639435
7.3637509,-2.2304189,31.3946171,33.0575142,23.752039,59.8482933
7.3637509,-2.180419,33.3139496,33.1224022,23.8080292,59.6669617
7.3637509,-2.130419,29.2822628,33.1936264,23.8698025,59.4586029
7.3637509,-2.0804191,24.882267,33.2568321,23.9284554,59.2633209
7.3637509,-2.0304191,22.6212292,33.340416,23.9898834,58.9163094
7.3637509,-1.980419,22.154829,33.3930664,24.0324497,58.6248398
7.3637509,-1.930419,22.1498547,33.4141846,24.0727959,58.5023193
7.3637509,-1.880419,21.5794868,33.4216461,24.1082821,58.4160919
7.3637509,-1.8304191,21.9014454,33.4188118,24.1394367,58.3588791
7.3637509,-1.780419,22.0415115,33.4086189,24.1662388,58.3258286
7.3637509,-1.730419,21.9206352,33.3314476,24.1388721,58.4379501
7.3637509,-1.680419,21.7160473,33.3076668,24.151535,58.4580917
7.3637509,-1.630419,15.375144,33.2822151,24.1585999,58.4997368
7.3637509,-1.5804191,15.3062429,33.2559891,24.1597099,58.5638046
7.3637509,-1.530419,16.722784,33.2294998,24.1546574,58.6509399
7.3637509,-1.480419,16.1746922,33.2253609,24.1638069,58.5152435
7.3637509,-1.430419,14.8469238,33.1997185,24.1483822,58.6396637
7.3637509,-1.380419,15.3632965,33.1739769,24.1272888,58.784996
7.3637509,-1.3304191,15.6657658,33.1480598,24.1009941,58.9482384
7.3637509,-1.280419,15.6072702,33.1219406,24.0701103,59.1255722
7.3637509,-1.230419,16.2113018,33.0956802,24.0353947,59.3125763
7.3637509,-1.180419,16.9696445,33.0127792,24.0328064,60.0445557
7.3637509,-1.130419,17.6357956,32.9863091,23.9976902,60.2483253
7.3637509,-1.0804191,19.006094,32.9607849,23.9616947,60.4447136
7.3637509,-1.030419,19.4929848,32.9366341,23.9258537,60.6291275
7.3637509,-0.980419,19.9784946,32.9143295,23.8911743,60.7975006
7.3637509,-0.930419,19.8139973,32.8943253,23.8585701,60.9464073
7.3637509,-0.880419,19.413847,32.8770294,23.8287907,61.0731468
7.3637509,-0.830419,18.4633045,32.8627586,23.8023567,61.1757736
7.3637509,-0.780419,17.5784359,32.8517151,23.7794952,61.2530937
7.3637509,-0.730419,16.5974712,32.843956,23.7601166,61.3046799
7.3637509,-0.680419,15.5700426,32.8422432,23.7771416,61.4889679
7.3637509,-0.630419,14.5313864,32.843483,23.7679138,61.489357
7.3637509,-0.580419,12.5105906,32.8472099,23.7600708,61.4670067
7.3637509,-0.530419,11.1111088,32.8529396,23.7525806,61.4241219
7.3637509,-0.480419,10.0850573,32.8601227,23.7444763,61.36343
7.3637509,-0.430419,9.5295773,32.8681984,23.7350121,61.2881966
7.3637509,-0.380419,7.3588595,32.8456154,23.8552208,61.793972
7.3637509,-0.330419,8.965333,32.854126,23.8423977,61.6990128
7.3637509,-0.280419,8.1008596,32.86203,23.8285751,61.6019974
7.3637509,-0.230419,7.6637263,32.8689308,23.8152351,61.5086899
7.3637509,-0.180419,8.0492849,32.8744926,23.8043575,61.4250183
7.3637509,-0.130419,7.7592797,32.8784523,23.7981682,61.3565598
7.3637509,-0.080419,10.5610447,32.880619,23.7988091,61.3079147
7.3637509,-0.030419,10.562994,32.9030418,23.8449478,61.1718674
7.3637509,0.019581,10.8957939,32.9026222,23.8639069,61.1652031
7.3637509,0.069581,10.6359358,32.9005356,23.89258,61.1806717
7.3637509,0.119581,11.3089447,32.897007,23.9300556,61.2155457
7.3637509,0.169581,10.4697733,32.8923187,23.9747295,61.2661057
7.3637509,0.219581,9.2428951,32.8868256,24.0246391,61.3283081
7.3637509,0.269581,7.6169038,32.8809319,24.0777798,61.3983917
7.3637509,0.319581,5.6569052,32.8750534,24.1323757,61.473278
7.3637509,0.369581,3.5606329,32.869606,24.1870308,61.5507622
7.3637509,0.419581,1.8151898,32.8649635,24.2407818,61.6294899
7.3637509,0.469581,1.288849,32.8614464,24.2930584,61.7088013
7.3637509,0.519581,2.32816,32.8592758,24.3436012,61.7884979
7.3637509,0.569581,4.1904316,32.8585968,24.3923645,61.8686333
7.3637509,0.619581,6.2329116,32.8594513,24.4394131,61.9493332
7.3137507,-2.930419,10.7842474,33.2542725,24.1732121,59.9669724
7.3137507,-2.880419,8.432519,33.2470703,24.1413975,59.9125481
7.3137507,-2.8304191,6.4014916,33.2376099,24.10672,59.8635368
7.3137507,-2.7804191,5.1343093,33.2254524,24.0690212,59.8217659
7.3137507,-2.7304189,6.6784949,33.2101173,24.0282078,59.7894325
7.3137507,-2.680419,9.4520435,33.1806908,24.0073051,59.8113174
7.3137507,-2.630419,11.6306362,33.1595726,23.9564018,59.7988091
7.3137507,-2.5804191,12.2769499,33.1341629,23.9034424,59.8030968
7.3137507,-2.5304191,12.0878649,33.1048431,23.8499641,59.8255653
7.3137507,-2.4804189,13.1470098,33.0731506,23.7987366,59.8648186
7.3137507,-2.430419,18.2953053,33.0424957,23.7542248,59.9141808
7.3137507,-2.380419,25.3743744,33.0187225,23.7226601,59.9592361
7.3137507,-2.3304191,28.8899803,33.0094948,23.7109642,59.9779549
7.3137507,-2.2804191,28.1821404,33.0215759,23.7239685,59.9470558
7.3137507,-2.2304189,27.6771202,33.0565109,23.7610607,59.8544807
7.3137507,-2.180419,27.0129356,33.1082458,23.8153553,59.7089348
7.3137507,-2.130419,23.5123825,33.1656532,23.876976,59.5361328
7.3137507,-2.0804191,20.4017563,33.217907,23.9376507,59.3647385
7.3137507,-2.0304191,19.4289494,33.2581863,23.9929047,59.2147141
7.3137507,-1.980419,20.0413513,33.3120766,24.0417957,58.917984
7.3137507,-1.930419,20.8558331,33.3277626,24.0845909,58.8067589
7.3137507,-1.880419,20.8399181,33.3431587,24.1265602,58.6075897
7.3137507,-1.8304191,21.4975357,33.3382568,24.1596546,58.5437775
7.3137507,-1.780419,21.6377163,33.3263817,24.1875916,58.504467
7.3137507,-1.730419,21.582325,33.2938614,24.1657429,58.3940506
7.3137507,-1.680419,19.6944866,33.2727013,24.1786156,58.3955231
7.3137507,-1.630419,15.0992193,33.2498283,24.1852016,58.423378
7.3137507,-1.5804191,13.9630194,33.2260704,24.1851578,58.4792824
7.3137507,-1.530419,15.4563074,33.2018661,24.178278,58.56427
7.3137507,-1.480419,15.7604666,33.1773605,24.1645336,58.6782837
7.3137507,-1.430419,14.5408831,33.175827,24.1659584,58.5651169
7.3137507,-1.380419,15.2808695,33.1512794,24.1410866,58.7254791
7.3137507,-1.3304191,15.6866674,33.1260834,24.1104774,58.9077759
7.3137507,-1.280419,16.0143375,33.1001625,24.0748196,59.1072845
7.3137507,-1.230419,15.1767168,33.0202942,24.0693398,59.829052
7.3137507,-1.180419,15.5899782,32.9924965,24.0307579,60.0604439
7.3137507,-1.130419,16.0473022,32.9648552,23.9902363,60.2895546
7.3137507,-1.0804191,17.2133522,32.9378586,23.9489861,60.5105476
7.3137507,-1.030419,17.8033333,32.9120712,23.9082851,60.7180939
7.3137507,-0.980419,17.9261436,32.8881035,23.8694038,60.9075508
7.3137507,-0.930419,17.864151,32.8665695,23.8335361,61.0750732
7.3137507,-0.880419,17.5622559,32.848011,23.8017044,61.217701
7.3137507,-0.830419,17.130394,32.8328667,23.7746716,61.3333931
7.3137507,-0.780419,16.2144413,32.8214111,23.7528515,61.4210625
7.3137507,-0.730419,15.4912052,32.8137321,23.7362576,61.4805222
7.3137507,-0.680419,14.7256298,32.8127594,23.757515,61.6671028
7.3137507,-0.630419,13.9407387,32.8150978,23.7547932,61.6720963
7.3137507,-0.580419,13.1242952,32.8202515,23.7550583,61.6535645
7.3137507,-0.530419,12.4309864,32.8276138,23.7570705,61.6142654
7.3137507,-0.480419,9.89781,32.8365135,23.7596149,61.5573997
7.3137507,-0.430419,9.8438797,32.8143578,23.8964634,62.0946655
7.3137507,-0.380419,8.2711391,32.8242111,23.8990326,62.0186043
7.3137507,-0.330419,6.9389019,32.8336754,23.9000072,61.9361
7.3137507,-0.280419,9.1322994,32.8422623,23.8997993,61.8517189
7.3137507,-0.230419,9.2081156,32.849575,23.8993816,61.7702484
7.3137507,-0.180419,8.8662853,32.8553123,23.9001598,61.6964035
7.3137507,-0.130419,9.3815088,32.8592567,23.903759,61.6344833
7.3137507,-0.080419,12.031498,32.8612671,23.9117718,61.587925
7.3137507,-0.030419,12.488533,32.8612976,23.9254665,61.5589371
7.3137507,0.019581,12.3010874,32.8818588,23.9827595,61.4365158
7.3137507,0.069581,11.9388895,32.8793716,24.0097332,61.4383049
7.3137507,0.119581,11.335948,32.875351,24.0427952,61.4554901
7.3137507,0.169581,10.4345112,32.8701057,24.0808811,61.4854584
7.3137507,0.219581,9.2055941,32.8640213,24.1226559,61.5254097
7.3137507,0.269581,8.4017649,32.8575516,24.1667633,61.5727997
7.3137507,0.319581,6.5779948,32.8511696,24.2120113,61.6256256
7.3137507,0.369581,4.8465838,32.8453484,24.257494,61.68256
